GeneName,up5,dn5,unchange5,all,HN5
ZNF787,9,5,308,322,4
NOSIP,10,6,306,322,4
COL16A1,7,3,312,322,4
TRIM44,4,0,318,322,4
HSD17B10,11,7,304,322,4
ZNF781,6,2,314,322,4
TNFSF15,6,2,314,322,4
COL11A1,4,0,318,322,4
ZNF780B,6,2,314,322,4
HSD17B13,11,7,304,322,4
TNFSF12,9,5,308,322,4
CNPY3,9,5,308,322,4
PARPBP,6,2,314,322,4
FST,8,4,310,322,4
NHEJ1,7,3,312,322,4
TRIML1,5,1,316,322,4
ERV3-1,5,1,316,322,4
ERP44,5,1,316,322,4
PCDHGA9,5,1,316,322,4
TMEM82,13,9,300,322,4
ZNF695,10,6,306,322,4
CNDP1,7,3,312,322,4
ZNF688,9,5,308,322,4
TMEM45B,5,1,316,322,4
FUT11,8,4,310,322,4
CMTM5,8,4,310,322,4
ZNF679,18,14,290,322,4
TMEM41A,5,1,316,322,4
HSPA13,7,3,312,322,4
NGLY1,7,3,312,322,4
PCSK6,5,1,316,322,4
PCTP,9,5,308,322,4
NGEF,15,11,296,322,4
HIGD2A,10,6,306,322,4
NFYB,5,1,316,322,4
PDCL2,13,9,300,322,4
PDE10A,4,0,318,322,4
CMBL,6,2,314,322,4
NFKB2,12,8,302,322,4
HTR7,6,2,314,322,4
ERLIN2,6,2,314,322,4
PCDHGA5,8,4,310,322,4
FKBP7,7,3,312,322,4
ARHGAP12,11,7,304,322,4
TRIM9,8,4,310,322,4
PATE3,6,2,314,322,4
CNPY1,13,9,300,322,4
PAWR,7,3,312,322,4
CNOT9,6,2,314,322,4
PAX7,6,2,314,322,4
PAXBP1,8,4,310,322,4
CNOT7,9,5,308,322,4
NLGN2,10,6,306,322,4
ESPN,16,12,294,322,4
NKX6-3,6,2,314,322,4
ZNF708,7,3,312,322,4
PCARE,6,2,314,322,4
CNNM4,7,3,312,322,4
ZNF705E,6,2,314,322,4
PCDH1,11,7,304,322,4
ARGFX,6,2,314,322,4
FTSJ1,7,3,312,322,4
ARHGAP10,5,1,316,322,4
ZNF7,8,4,310,322,4
ANOS1,7,3,312,322,4
PCDHAC1,5,1,316,322,4
PCDHAC2,7,3,312,322,4
PCDHB11,4,0,318,322,4
NIT1,5,1,316,322,4
PCDHB5,7,3,312,322,4
TNNT3,7,3,312,322,4
OTOGL,6,2,314,322,4
HS3ST2,4,0,318,322,4
ONECUT2,6,2,314,322,4
CPLANE1,4,0,318,322,4
FN3K,14,10,298,322,4
EXOC3L2,8,4,310,322,4
FMR1,8,4,310,322,4
TRAV14DV4,4,0,318,322,4
HOMER2,10,6,306,322,4
OLIG2,7,3,312,322,4
HMGB2,7,3,312,322,4
FOXF2,5,1,316,322,4
NTRK1,11,7,304,322,4
NTNG2,7,3,312,322,4
TRAPPC8,7,3,312,322,4
NTM,7,3,312,322,4
TRAF6,7,3,312,322,4
TRAPPC3L,7,3,312,322,4
FOXI1,5,1,316,322,4
HMG20B,9,5,308,322,4
NT5E,7,3,312,322,4
TRAPPC13,7,3,312,322,4
AP4E1,4,0,318,322,4
TRAM2,6,2,314,322,4
FMO4,7,3,312,322,4
OR11H6,9,5,308,322,4
NSUN4,5,1,316,322,4
HOXA7,14,10,298,322,4
ZNRF2,7,3,312,322,4
TRGV9,4,0,318,322,4
EXOC4,8,4,310,322,4
NUDT13,13,9,300,322,4
HNRNPLL,7,3,312,322,4
TRBV5-7,8,4,310,322,4
TRBV5-6,7,3,312,322,4
TRBV4-1,4,0,318,322,4
FNDC9,11,7,304,322,4
COX18,5,1,316,322,4
NUP210,6,2,314,322,4
TRDMT1,7,3,312,322,4
NYAP1,10,6,306,322,4
ZSCAN30,7,3,312,322,4
TRBJ2-3,11,7,304,322,4
FNDC3B,6,2,314,322,4
NUGGC,6,2,314,322,4
AAK1,5,1,316,322,4
ZRANB3,6,2,314,322,4
OBP2A,9,5,308,322,4
HNRNPH1,9,5,308,322,4
HMGCR,13,9,300,322,4
NUDT3,5,1,316,322,4
NUDT22,10,6,306,322,4
NUDT2,10,6,306,322,4
AP1G2,10,6,306,322,4
CORO2A,4,0,318,322,4
ODF3B,21,17,284,322,4
NUDT16L1,8,4,310,322,4
NUDT16,8,4,310,322,4
AP1AR,8,4,310,322,4
NSFL1C,7,3,312,322,4
ZNF791,5,1,316,322,4
NPM3,11,7,304,322,4
CREB3,10,6,306,322,4
TOR1AIP1,6,2,314,322,4
CREB3L2,6,2,314,322,4
OR6B2,4,0,318,322,4
COMMD1,10,6,306,322,4
OR6C4,4,0,318,322,4
OR6C75,5,1,316,322,4
FLT4,4,0,318,322,4
CREBRF,7,3,312,322,4
CREBZF,10,6,306,322,4
HPS5,5,1,316,322,4
OR7A17,7,3,312,322,4
TRIM39-RPP21,15,11,296,322,4
TRAF3IP1,5,1,316,322,4
TOMM7,11,7,304,322,4
APOBEC3F,7,3,312,322,4
NPIPB4,10,6,306,322,4
ZNF805,6,2,314,322,4
ETV3L,5,1,316,322,4
EZHIP,4,0,318,322,4
TNRC18,11,7,304,322,4
OSBPL9,8,4,310,322,4
OSGEP,9,5,308,322,4
ZNF8,5,1,316,322,4
HS2ST1,7,3,312,322,4
TNPO1,9,5,308,322,4
HPF1,12,8,302,322,4
TOX2,8,4,310,322,4
OR5AS1,6,2,314,322,4
APOA4,4,0,318,322,4
OR1D2,5,1,316,322,4
FOXN4,7,3,312,322,4
OR1J4,6,2,314,322,4
OR1L6,5,1,316,322,4
OR2A12,4,0,318,322,4
ZNF92,10,6,306,322,4
TPR,8,4,310,322,4
NRIP1,10,6,306,322,4
OR2L8,9,5,308,322,4
NRF1,8,4,310,322,4
ZNF90,13,9,300,322,4
OR3A2,6,2,314,322,4
COMMD4,7,3,312,322,4
OR4C3,8,4,310,322,4
OR4D9,7,3,312,322,4
OR4E1,4,0,318,322,4
APH1A,8,4,310,322,4
OR4F15,6,2,314,322,4
OR4K17,6,2,314,322,4
OR4S1,5,1,316,322,4
TPCN2,5,1,316,322,4
CRACDL,14,10,298,322,4
COMMD2,8,4,310,322,4
OR52E4,6,2,314,322,4
NR2C1,8,4,310,322,4
ZNF653,15,11,296,322,4
PDE6A,6,2,314,322,4
MTREX,8,4,310,322,4
PLCH1,4,0,318,322,4
MZF1,13,9,300,322,4
ACADM,6,2,314,322,4
PLAGL1,7,3,312,322,4
PLB1,6,2,314,322,4
CIAO1,5,1,316,322,4
GAPDH,10,6,306,322,4
CXorf51B,9,5,308,322,4
HERC1,9,5,308,322,4
TLCD5,6,2,314,322,4
ZNF415,16,12,294,322,4
MYOM3,7,3,312,322,4
HEPHL1,4,0,318,322,4
PLCL1,5,1,316,322,4
TLL2,4,0,318,322,4
TSG101,7,3,312,322,4
ZNF407,4,0,318,322,4
MYO9B,9,5,308,322,4
MYO6,5,1,316,322,4
ZNF397,6,2,314,322,4
TINCR,9,5,308,322,4
ARSG,7,3,312,322,4
ANKRD36,7,3,312,322,4
MYO1F,8,4,310,322,4
PLEKHA5,5,1,316,322,4
ZNF396,10,6,306,322,4
FGF23,5,1,316,322,4
GAN,4,0,318,322,4
ANKRD44,6,2,314,322,4
TMEM268,5,1,316,322,4
CIT,7,3,312,322,4
ARMH3,8,4,310,322,4
ARMH4,6,2,314,322,4
ZNF442,9,5,308,322,4
PISD,10,6,306,322,4
PITHD1,7,3,312,322,4
ZNF441,9,5,308,322,4
ZNF44,7,3,312,322,4
NAF1,7,3,312,322,4
PITX1,11,7,304,322,4
TM6SF1,18,14,290,322,4
CXCL1,21,17,284,322,4
PIWIL3,6,2,314,322,4
CISD3,5,1,316,322,4
GALT,10,6,306,322,4
ARPC1A,10,6,306,322,4
PKD2,7,3,312,322,4
TM2D2,6,2,314,322,4
TLX3,5,1,316,322,4
FAIM,7,3,312,322,4
CIP2A,8,4,310,322,4
IGFBPL1,7,3,312,322,4
NAA25,5,1,316,322,4
TLR7,5,1,316,322,4
NAA11,5,1,316,322,4
NAA10,11,7,304,322,4
ARPIN,8,4,310,322,4
CYB561,7,3,312,322,4
EPHA5,5,1,316,322,4
PLEKHH3,9,5,308,322,4
MUC4,5,1,316,322,4
IGHV3-30,11,7,304,322,4
ASB7,7,3,312,322,4
PNPLA2,7,3,312,322,4
PNPLA4,5,1,316,322,4
PNPLA5,4,0,318,322,4
THAP12,7,3,312,322,4
FGB,6,2,314,322,4
ASCC3,7,3,312,322,4
POC1B,8,4,310,322,4
PODN,6,2,314,322,4
PODXL,7,3,312,322,4
IGHV3-49,5,1,316,322,4
MUC21,5,1,316,322,4
PLG,6,2,314,322,4
POLD2,11,7,304,322,4
HEG1,10,6,306,322,4
TGIF2LY,4,0,318,322,4
CYP27B1,10,6,306,322,4
POLE4,5,1,316,322,4
MTUS1,7,3,312,322,4
CYP2A6,9,5,308,322,4
TFPT,11,7,304,322,4
POLR1B,9,5,308,322,4
CYP2B6,8,4,310,322,4
TFEB,8,4,310,322,4
ANKRD26,6,2,314,322,4
CHMP2B,6,2,314,322,4
TSPAN31,6,2,314,322,4
MXI1,11,7,304,322,4
GATM,19,15,288,322,4
MYLK3,6,2,314,322,4
MYLK2,8,4,310,322,4
TIMM10,9,5,308,322,4
ANKRD35,7,3,312,322,4
CHRNB2,12,8,302,322,4
CYB5R3,7,3,312,322,4
IGHV1-24,10,6,306,322,4
ACBD7,6,2,314,322,4
FGF19,7,3,312,322,4
GATAD1,6,2,314,322,4
PLXNA3,6,2,314,322,4
ASB11,6,2,314,322,4
MYDGF,11,7,304,322,4
THOC7,8,4,310,322,4
PMM1,11,7,304,322,4
THOC2,8,4,310,322,4
IGHV2-70D,5,1,316,322,4
PMS1,7,3,312,322,4
FGF13,7,3,312,322,4
MYBPC2,5,1,316,322,4
CHN1,9,5,308,322,4
MYB,5,1,316,322,4
TSPAN15,6,2,314,322,4
FGF12,13,9,300,322,4
PNMA2,8,4,310,322,4
TMC6,9,5,308,322,4
ACAA2,6,2,314,322,4
CWC22,5,1,316,322,4
CTBS,5,1,316,322,4
ZNF600,7,3,312,322,4
NECTIN1,7,3,312,322,4
G3BP2,12,8,302,322,4
ARHGEF2,12,8,302,322,4
NEBL,7,3,312,322,4
HHIPL1,5,1,316,322,4
PFDN4,9,5,308,322,4
NDUFV2,9,5,308,322,4
PFN2,10,6,306,322,4
IDH2,9,5,308,322,4
ZNF587,6,2,314,322,4
CTBP1,12,8,302,322,4
TMEM199,7,3,312,322,4
ABHD1,16,12,294,322,4
ANKS6,6,2,314,322,4
FABP5,14,10,298,322,4
NDUFAF8,10,6,306,322,4
FIGN,4,0,318,322,4
PGLS,11,7,304,322,4
NDUFAF5,8,4,310,322,4
PGLYRP1,12,8,302,322,4
HGSNAT,8,4,310,322,4
PGR,8,4,310,322,4
ANKS1B,17,13,292,322,4
NDUFA11,8,4,310,322,4
ABCG5,6,2,314,322,4
PES1,8,4,310,322,4
ICE2,7,3,312,322,4
PER3,7,3,312,322,4
NEFH,6,2,314,322,4
NFATC1,5,1,316,322,4
FXYD3,15,11,296,322,4
TMEM267,4,0,318,322,4
PDE8A,7,3,312,322,4
HIF3A,6,2,314,322,4
ERI2,6,2,314,322,4
TMEM255A,12,8,302,322,4
PDLIM3,11,7,304,322,4
PDP2,8,4,310,322,4
ZNF638,12,8,302,322,4
ZNF626,7,3,312,322,4
PDSS1,8,4,310,322,4
PDSS2,5,1,316,322,4
NENF,8,4,310,322,4
IARS1,7,3,312,322,4
CLNS1A,10,6,306,322,4
CLN6,9,5,308,322,4
IBTK,6,2,314,322,4
NEK5,4,0,318,322,4
ERG28,6,2,314,322,4
NEK2,8,4,310,322,4
CT45A2,14,10,298,322,4
NEK1,6,2,314,322,4
PEMT,10,6,306,322,4
TRMT9B,7,3,312,322,4
PHF19,9,5,308,322,4
TMEM170A,5,1,316,322,4
PIM1,10,6,306,322,4
EPS8,8,4,310,322,4
ZNF503,12,8,302,322,4
PIEZO2,5,1,316,322,4
NBPF19,11,7,304,322,4
PIGB,9,5,308,322,4
PIGC,6,2,314,322,4
NBPF1,7,3,312,322,4
TRPM6,5,1,316,322,4
TRPM7,6,2,314,322,4
ABLIM2,8,4,310,322,4
NAV3,8,4,310,322,4
IFT140,13,9,300,322,4
PIK3AP1,6,2,314,322,4
IFT22,5,1,316,322,4
ZNF568,8,4,310,322,4
TMED7,8,4,310,322,4
CLC,8,4,310,322,4
GALNT1,8,4,310,322,4
CLBA1,8,4,310,322,4
PIK3CD,6,2,314,322,4
NARS2,7,3,312,322,4
CUL3,10,6,306,322,4
ARMC4,14,10,298,322,4
IFT52,8,4,310,322,4
PILRB,11,7,304,322,4
GALNT14,10,6,306,322,4
NAP1L3,6,2,314,322,4
ZNF506,9,5,308,322,4
ZNF507,5,1,316,322,4
IFNG,4,0,318,322,4
IFNB1,10,6,306,322,4
TRPC5,4,0,318,322,4
PHGDH,10,6,306,322,4
ABHD12,10,6,306,322,4
NDC1,6,2,314,322,4
CTNNBL1,8,4,310,322,4
PHKB,9,5,308,322,4
ZNF551,11,7,304,322,4
ARL11,7,3,312,322,4
CTPS2,8,4,310,322,4
NCMAP,6,2,314,322,4
ABHD17A,7,3,312,322,4
ABHD2,7,3,312,322,4
TMEM147,11,7,304,322,4
TMEM143,9,5,308,322,4
GADD45GIP1,9,5,308,322,4
CTSG,5,1,316,322,4
NCEH1,6,2,314,322,4
ZNF525,9,5,308,322,4
TMEM129,13,9,300,322,4
TMEM120B,7,3,312,322,4
TRPM2,6,2,314,322,4
IFNAR1,9,5,308,322,4
NCAPD3,6,2,314,322,4
ZNF510,5,1,316,322,4
PIBF1,7,3,312,322,4
SYNGR3,14,10,298,322,4
MIF,11,7,304,322,4
ALG14,4,0,318,322,4
SRPX2,6,2,314,322,4
LOXL2,9,5,308,322,4
SBNO2,8,4,310,322,4
LOXHD1,7,3,312,322,4
CAMK2N1,6,2,314,322,4
LONRF3,6,2,314,322,4
LONP2,6,2,314,322,4
KAT2B,7,3,312,322,4
LNPEP,6,2,314,322,4
CAMK2G,10,6,306,322,4
FAM90A7P,7,3,312,322,4
DNLZ,6,2,314,322,4
DNM3,12,8,302,322,4
BCL9L,9,5,308,322,4
VPS29,7,3,312,322,4
FAM184B,4,0,318,322,4
SRP68,12,8,302,322,4
BDP1,6,2,314,322,4
DNPEP,7,3,312,322,4
SCARB2,7,3,312,322,4
SRL,4,0,318,322,4
VPS13B,5,1,316,322,4
LMAN1,6,2,314,322,4
AGFG1,6,2,314,322,4
BECN2,7,3,312,322,4
CAMK4,8,4,310,322,4
BCL9,6,2,314,322,4
DOCK1,6,2,314,322,4
SAP30L,6,2,314,322,4
LRIG2,4,0,318,322,4
JPH3,9,5,308,322,4
JPT1,11,7,304,322,4
SAMD4A,5,1,316,322,4
SAMD8,6,2,314,322,4
AFM,4,0,318,322,4
JPT2,9,5,308,322,4
SAP130,5,1,316,322,4
SS18,6,2,314,322,4
JRKL,5,1,316,322,4
JTB,7,3,312,322,4
UBL4A,14,10,298,322,4
SAXO1,6,2,314,322,4
DNALI1,13,9,300,322,4
LPO,6,2,314,322,4
SRY,6,2,314,322,4
GPR151,9,5,308,322,4
SRSF8,5,1,316,322,4
FAM177A1,7,3,312,322,4
CAMKV,10,6,306,322,4
KANK3,13,9,300,322,4
CAMKMT,8,4,310,322,4
DNASE1L1,8,4,310,322,4
SYNGR2,7,3,312,322,4
VNN2,13,9,300,322,4
LITAFD,12,8,302,322,4
VSIG10,6,2,314,322,4
KCNH6,9,5,308,322,4
LHFPL3,8,4,310,322,4
SEL1L2,7,3,312,322,4
SELE,6,2,314,322,4
SPRR2G,5,1,316,322,4
LGSN,5,1,316,322,4
CABIN1,12,8,302,322,4
SELENOO,8,4,310,322,4
SPRR2A,6,2,314,322,4
LGALSL,10,6,306,322,4
SELENOV,13,9,300,322,4
SEMA3E,6,2,314,322,4
SPRR1A,8,4,310,322,4
SEC61A2,9,5,308,322,4
FAM81A,10,6,306,322,4
BHLHA15,7,3,312,322,4
LGALS13,7,3,312,322,4
SEMA5A,6,2,314,322,4
SEMA6B,6,2,314,322,4
CA1,13,9,300,322,4
DPF3,8,4,310,322,4
C9orf85,7,3,312,322,4
DPH3,7,3,312,322,4
LEPROTL1,9,5,308,322,4
SPOPL,4,0,318,322,4
SECISBP2L,5,1,316,322,4
DOK5,7,3,312,322,4
CALM1,10,6,306,322,4
SDAD1,7,3,312,322,4
CALHM5,4,0,318,322,4
GPR27,6,2,314,322,4
SCN8A,4,0,318,322,4
VN1R1,11,7,304,322,4
SCO1,6,2,314,322,4
VMP1,8,4,310,322,4
SREK1IP1,4,0,318,322,4
SREK1,6,2,314,322,4
AGMAT,6,2,314,322,4
KCNA3,4,0,318,322,4
LINC00514,8,4,310,322,4
LIMS2,7,3,312,322,4
AGXT2,6,2,314,322,4
LIMK2,7,3,312,322,4
LIMD1,8,4,310,322,4
GPR62,9,5,308,322,4
SPTY2D1,4,0,318,322,4
BEX1,8,4,310,322,4
VEGFB,14,10,298,322,4
H1-10,8,4,310,322,4
SEC22B,6,2,314,322,4
UBXN1,8,4,310,322,4
DOK3,7,3,312,322,4
BFSP2,5,1,316,322,4
EIF2AK3,10,6,306,322,4
SALL4,5,1,316,322,4
RPA3,7,3,312,322,4
RPS4X,10,6,306,322,4
WDR3,7,3,312,322,4
RPS20,11,7,304,322,4
STAMBPL1,4,0,318,322,4
RPS24,11,7,304,322,4
STAM2,6,2,314,322,4
STAG3,11,7,304,322,4
H2BC5,14,10,298,322,4
RPS29,11,7,304,322,4
WDR1,10,6,306,322,4
GPC1,8,4,310,322,4
ITM2C,11,7,304,322,4
GPC4,6,2,314,322,4
WDR31,5,1,316,322,4
BCAS2,10,6,306,322,4
WBP4,6,2,314,322,4
ADPRH,7,3,312,322,4
RPS6KA5,8,4,310,322,4
ITPKB,9,5,308,322,4
RPS6KC1,8,4,310,322,4
LSM1,8,4,310,322,4
LSG1,8,4,310,322,4
DNAH2,6,2,314,322,4
RPS7,10,6,306,322,4
CBLN2,5,1,316,322,4
BBS7,6,2,314,322,4
LURAP1,7,3,312,322,4
FAM172A,6,2,314,322,4
GOPC,6,2,314,322,4
MAB21L3,6,2,314,322,4
RPEL1,6,2,314,322,4
RPGRIP1L,6,2,314,322,4
BARHL2,6,2,314,322,4
DLST,9,5,308,322,4
STK3,5,1,316,322,4
EIPR1,10,6,306,322,4
ITCH,8,4,310,322,4
LYRM7,10,6,306,322,4
ITFG1,8,4,310,322,4
BARX1,10,6,306,322,4
UBE2F,9,5,308,322,4
WDR35,6,2,314,322,4
ITGA2,5,1,316,322,4
LYN,6,2,314,322,4
WDR48,10,6,306,322,4
EIF4H,9,5,308,322,4
STIM2,8,4,310,322,4
DMRT2,6,2,314,322,4
RPP21,8,4,310,322,4
FAR1,6,2,314,322,4
STAT1,9,5,308,322,4
GPALPP1,4,0,318,322,4
LUZP2,4,0,318,322,4
LRTM1,4,0,318,322,4
GPD2,7,3,312,322,4
SAFB2,7,3,312,322,4
CARNMT1,8,4,310,322,4
CASKIN1,6,2,314,322,4
RUNDC3B,9,5,308,322,4
BCL11A,10,6,306,322,4
RUNX1,7,3,312,322,4
LRRC37B,8,4,310,322,4
EIF2S1,5,1,316,322,4
BCL11B,6,2,314,322,4
DNAJC15,4,0,318,322,4
BCL2L12,7,3,312,322,4
LRRC27,6,2,314,322,4
LRRC26,12,8,302,322,4
ADSS2,6,2,314,322,4
RTTN,7,3,312,322,4
ALG3,8,4,310,322,4
RYR2,5,1,316,322,4
VWA2,5,1,316,322,4
SSC4D,6,2,314,322,4
LRRC1,5,1,316,322,4
CARD8,10,6,306,322,4
JHY,4,0,318,322,4
JKAMP,9,5,308,322,4
UBE3C,5,1,316,322,4
LRP12,7,3,312,322,4
VSNL1,14,10,298,322,4
ADRM1,10,6,306,322,4
ALG9,9,5,308,322,4
ITPR3,5,1,316,322,4
CATSPERD,4,0,318,322,4
WASHC5,6,2,314,322,4
RRAS2,5,1,316,322,4
ST8SIA1,7,3,312,322,4
RREB1,8,4,310,322,4
CBFB,9,5,308,322,4
CAVIN1,9,5,308,322,4
ITPRIPL1,6,2,314,322,4
WASHC4,8,4,310,322,4
CATSPERE,4,0,318,322,4
LRRC8E,8,4,310,322,4
RSPH1,4,0,318,322,4
WASF3,8,4,310,322,4
RTN4RL2,20,16,286,322,4
ST6GAL1,14,10,298,322,4
DNAJB13,17,13,292,322,4
RTCB,7,3,312,322,4
GPM6B,18,14,290,322,4
EIF3E,12,8,302,322,4
LRRC59,6,2,314,322,4
RTL8C,10,6,306,322,4
ST20-MTHFS,18,14,290,322,4
CASP3,8,4,310,322,4
IZUMO2,13,9,300,322,4
IZUMO3,6,2,314,322,4
BHLHE41,7,3,312,322,4
BHMT2,6,2,314,322,4
SENP5,6,2,314,322,4
C12orf43,6,2,314,322,4
C14orf119,7,3,312,322,4
SLC5A12,7,3,312,322,4
SLC5A2,12,8,302,322,4
C12orf76,9,5,308,322,4
UROS,10,6,306,322,4
C12orf66,4,0,318,322,4
C12orf65,6,2,314,322,4
SLC6A20,4,0,318,322,4
URM1,11,7,304,322,4
SLC7A10,7,3,312,322,4
KREMEN1,7,3,312,322,4
KRBA1,13,9,300,322,4
SLC4A2,6,2,314,322,4
GTPBP1,10,6,306,322,4
UGT3A1,6,2,314,322,4
KPNA6,5,1,316,322,4
DUSP19,4,0,318,322,4
SLCO1B3,4,0,318,322,4
KIAA1217,5,1,316,322,4
SLCO4C1,5,1,316,322,4
GSDMC,5,1,316,322,4
C11orf71,5,1,316,322,4
KNCN,5,1,316,322,4
KMT5A,6,2,314,322,4
SLC4A4,11,7,304,322,4
SLC44A1,6,2,314,322,4
KLRG2,8,4,310,322,4
SLC31A1,6,2,314,322,4
SLC26A7,11,7,304,322,4
SLC27A2,4,0,318,322,4
USP14,6,2,314,322,4
FAM246B,14,10,298,322,4
SLC28A2,7,3,312,322,4
AKAP3,10,6,306,322,4
KDSR,5,1,316,322,4
SLC2A13,7,3,312,322,4
SLC2A6,12,8,302,322,4
SLC30A4,6,2,314,322,4
SLC30A9,6,2,314,322,4
SLC34A1,6,2,314,322,4
SORT1,7,3,312,322,4
ALAS1,8,4,310,322,4
SLC35D1,4,0,318,322,4
SLC35E2B,7,3,312,322,4
USO1,6,2,314,322,4
SLC35G6,10,6,306,322,4
SLC36A1,10,6,306,322,4
SLC37A3,9,5,308,322,4
KRT5,7,3,312,322,4
SLC39A7,9,5,308,322,4
SLC39A9,6,2,314,322,4
UGT1A3,7,3,312,322,4
FAM216A,6,2,314,322,4
UGT8,6,2,314,322,4
C9orf57,6,2,314,322,4
GTDC1,6,2,314,322,4
SNTA1,8,4,310,322,4
UNC5D,5,1,316,322,4
SMIM33,9,5,308,322,4
SNRPF,9,5,308,322,4
GSTM4,12,8,302,322,4
BTBD18,11,7,304,322,4
DZIP1,6,2,314,322,4
SNRPB2,7,3,312,322,4
BTAF1,5,1,316,322,4
EBF2,4,0,318,322,4
SNRNP70,8,4,310,322,4
SMS,7,3,312,322,4
DYRK2,7,3,312,322,4
SMURF1,5,1,316,322,4
EAPP,6,2,314,322,4
KLF13,13,9,300,322,4
SNRNP25,9,5,308,322,4
SNIP1,6,2,314,322,4
SNAP29,7,3,312,322,4
FAM221A,7,3,312,322,4
GSTT2B,19,15,288,322,4
SNCB,10,6,306,322,4
EAF2,13,9,300,322,4
E2F7,8,4,310,322,4
GSTK1,10,6,306,322,4
SNTG1,6,2,314,322,4
C11orf1,8,4,310,322,4
KLHL7,7,3,312,322,4
UQCC1,6,2,314,322,4
SMAGP,6,2,314,322,4
SMAP1,8,4,310,322,4
SNX30,8,4,310,322,4
C10orf53,8,4,310,322,4
SMARCAD1,6,2,314,322,4
KIF14,4,0,318,322,4
KLK15,12,8,302,322,4
DYNC1I1,8,4,310,322,4
BRD3,10,6,306,322,4
FAM217B,8,4,310,322,4
SMC3,6,2,314,322,4
KIF26B,5,1,316,322,4
AKR7A2,9,5,308,322,4
ULBP2,10,6,306,322,4
ULK1,8,4,310,322,4
SMIM10L1,5,1,316,322,4
GSTA2,7,3,312,322,4
SMIM11A,35,31,256,322,4
AKR1B10,8,4,310,322,4
BRICD5,11,7,304,322,4
SMIM15,9,5,308,322,4
DYNC2LI1,8,4,310,322,4
KIF26A,5,1,316,322,4
C19orf53,10,6,306,322,4
SLC25A48,10,6,306,322,4
DTX4,9,5,308,322,4
FAM71F2,6,2,314,322,4
SFMBT2,5,1,316,322,4
FAM200B,10,6,306,322,4
KCNK3,6,2,314,322,4
UTP23,10,6,306,322,4
SFTPA1,6,2,314,322,4
KCNK6,6,2,314,322,4
SFXN2,6,2,314,322,4
LCA5,6,2,314,322,4
GYPA,5,1,316,322,4
LAT2,7,3,312,322,4
SH3BP2,8,4,310,322,4
BMP2,7,3,312,322,4
SETX,5,1,316,322,4
USP8,7,3,312,322,4
SHCBP1L,4,0,318,322,4
DROSHA,7,3,312,322,4
DSC1,4,0,318,322,4
LAMTOR5,8,4,310,322,4
SHISA7,5,1,316,322,4
BMP8A,5,1,316,322,4
KCNRG,13,9,300,322,4
USP6NL,6,2,314,322,4
LAMP2,7,3,312,322,4
FAM205C,5,1,316,322,4
LCE3E,6,2,314,322,4
SETMAR,7,3,312,322,4
SLC25A34,6,2,314,322,4
C6orf226,21,17,284,322,4
FAM200A,5,1,316,322,4
VAC14,9,5,308,322,4
KCNJ13,18,14,290,322,4
C8orf76,10,6,306,322,4
SERF1B,21,17,284,322,4
BIN1,7,3,312,322,4
UXT,11,7,304,322,4
DPP3,9,5,308,322,4
GPT2,10,6,306,322,4
UVRAG,6,2,314,322,4
KCNJ4,8,4,310,322,4
C6orf141,7,3,312,322,4
DR1,8,4,310,322,4
LCTL,8,4,310,322,4
DPY19L1,10,6,306,322,4
BIVM,6,2,314,322,4
FAM72D,8,4,310,322,4
AIFM1,8,4,310,322,4
DPY19L3,7,3,312,322,4
UTS2,18,14,290,322,4
BLMH,10,6,306,322,4
BLOC1S1,9,5,308,322,4
LCN1,10,6,306,322,4
SETD6,9,5,308,322,4
USP51,5,1,316,322,4
USP49,6,2,314,322,4
LAMC1,6,2,314,322,4
KRTAP3-3,5,1,316,322,4
SPANXA1,23,19,280,322,4
SPAM1,7,3,312,322,4
KDF1,22,18,282,322,4
SLC16A7,5,1,316,322,4
GRIN2C,7,3,312,322,4
EEF1AKMT2,6,2,314,322,4
KRTAP4-5,4,0,318,322,4
SLC18A2,5,1,316,322,4
SLC19A1,9,5,308,322,4
SLC1A5,9,5,308,322,4
KDM2B,9,5,308,322,4
C1orf174,7,3,312,322,4
SPATA5,4,0,318,322,4
SLC22A5,8,4,310,322,4
SLC22A6,6,2,314,322,4
SLC24A3,4,0,318,322,4
KDM4B,8,4,310,322,4
BOLA2,15,11,296,322,4
GUCA2B,8,4,310,322,4
SP4,8,4,310,322,4
GRK3,5,1,316,322,4
SLC25A24,6,2,314,322,4
SLC25A25,12,8,302,322,4
C1GALT1,5,1,316,322,4
SLC10A4,9,5,308,322,4
C1QC,5,1,316,322,4
GUCY1B1,7,3,312,322,4
FAM43B,6,2,314,322,4
DSEL,5,1,316,322,4
DSG1,6,2,314,322,4
KCNT2,6,2,314,322,4
SHOX2,8,4,310,322,4
GXYLT1,6,2,314,322,4
DSG4,4,0,318,322,4
GUSB,9,5,308,322,4
DSP,4,0,318,322,4
USP39,9,5,308,322,4
DSTYK,6,2,314,322,4
EFCAB14,6,2,314,322,4
LACTB,6,2,314,322,4
SIK2,5,1,316,322,4
GUF1,4,0,318,322,4
SPATA20,10,6,306,322,4
UCP1,6,2,314,322,4
EEF1E1,7,3,312,322,4
C1QTNF9,8,4,310,322,4
SIX5,6,2,314,322,4
SKA1,7,3,312,322,4
SKA3,8,4,310,322,4
KCTD5,10,6,306,322,4
SPANXN1,11,7,304,322,4
